model,short_model,station,forecast_datetime_gmt,datetime,tz_offset,CIG,CLD,DPT,Max_Temperature,Min_Temperature,OBV,P06,P12,P24,POS,POZ,PRS,PSN,PZP,Q06,Q12,Q24,SNW,T06,T12,T24,TMP,TYP,VIS,WDR,WND,WSP
GFSX MOS GUIDANCE,GFSX,PHNY,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,PC,61,79,62,,,14,29,,,,,,,,,,,,,76,,,,17,
GFSX MOS GUIDANCE,GFSX,PHNY,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,60,79,62,,,,,,,,,,,,,,,,,63,,,,17,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,CL,64,,67,,,0,29,,,,,,,0,0,,,,,71,,,,14,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,PC,64,80,67,,,24,29,,,,,,,0,0,,,,,78,,,,19,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,PC,63,80,67,,,32,42,,,,,,,0,0,,,,,70,,,,19,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,PC,61,79,66,,,23,42,,,,,,,0,0,,,,,78,,,,20,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,PC,59,79,66,,,19,35,,,,,,,0,0,,,,,69,,,,20,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,PC,59,81,69,,,26,35,,,,,,,0,0,,,,,79,,,,23,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,PC,61,81,69,,,28,42,,,,,,,0,0,,,,,71,,,,23,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,PC,62,80,67,,,27,42,,,,,,,0,0,,,,,78,,,,24,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,60,80,67,,,44,41,,,,,,,0,0,,,,,70,,,,24,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,61,80,63,,,30,41,,,,,,,0,0,,,,,79,,,,20,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,PC,59,80,63,,,34,46,,,,,,,0,1,,,,,66,,,,20,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,PC,62,80,65,,,20,46,,,,,,,0,1,,,,,79,,,,15,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,PC,61,80,65,,,30,56,,,,,,,,,,,,,67,,,,15,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,PC,63,79,66,,,28,56,,,,,,,,,,,,,77,,,,12,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,62,79,66,,,,,,,,,,,,,,,,,69,,,,13,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,42,,45,,,8,16,,,,,,,0,0,,,,,49,,,,9,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,PC,49,66,43,,,11,16,,,,,,,0,0,,,,,63,,,,14,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,PC,42,66,43,,,10,24,,,,,,,0,0,,,,,47,,,,14,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,PC,47,66,39,,,14,24,,,,,,,0,0,,,,,63,,,,13,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,36,66,39,,,7,14,,,,,,,0,0,,,,,45,,,,13,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,PC,44,66,40,,,2,14,,,,,,,0,0,,,,,64,,,,15,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,37,66,40,,,3,10,,,,,,,0,0,,,,,46,,,,15,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,PC,46,65,41,,,6,10,,,,,,,0,0,,,,,63,,,,17,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,OV,40,65,41,,,10,10,,,,,,,0,0,,,,,47,,,,17,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,50,64,39,,,9,10,,,,,,,0,0,,,,,62,,,,10,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,40,64,39,,,9,13,,,,,,,0,0,,,,,44,,,,9,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,PC,51,63,43,,,12,13,,,,,,,0,0,,,,,61,,,,8,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,44,63,43,,,7,15,,,,,,,,,,,,,48,,,,8,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,50,63,43,,,12,15,,,,,,,,,,,,,60,,,,8,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,OV,46,63,43,,,,,,,,,,,,,,,,,47,,,,8,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,64,,67,,,54,67,,,,,,,1,1,,,,,69,,,,8,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,65,79,66,,,48,67,,,,,,,1,1,,,,,76,,,,7,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,65,79,66,,,80,94,,,,,,,2,3,,,,,68,,,,9,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,63,77,64,,,55,94,,,,,,,1,3,,,,,74,,,,11,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,62,77,64,,,54,83,,,,,,,1,2,,,,,66,,,,9,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,61,78,65,,,50,83,,,,,,,1,2,,,,,76,,,,9,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,62,78,65,,,77,96,,,,,,,2,3,,,,,67,,,,10,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,63,77,64,,,53,96,,,,,,,1,3,,,,,74,,,,10,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,OV,62,77,64,,,71,85,,,,,,,3,3,,,,,66,,,,10,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,OV,62,77,64,,,49,85,,,,,,,1,3,,,,,75,,,,10,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,61,77,64,,,46,65,,,,,,,1,2,,,,,66,,,,8,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,64,79,65,,,34,65,,,,,,,0,2,,,,,76,,,,9,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,64,79,65,,,30,46,,,,,,,,,,,,,67,,,,9,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,66,79,66,,,52,46,,,,,,,,,,,,,77,,,,9,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,OV,64,79,66,,,,,,,,,,,,,,,,,69,,,,9,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,OV,37,,37,,,0,0,,,1,0,1,,0,0,,,2,,38,R,,,3,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,43,64,50,,,0,0,,,1,0,1,,0,0,0,,1,10,58,R,,,6,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,50,64,50,,,93,94,,,1,0,0,,3,4,0,,10,10,52,R,,,3,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,50,61,48,,,93,94,,,1,0,0,,3,4,0,,5,11,55,R,,,4,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,49,61,48,,,16,76,,,1,0,0,,0,3,0,,6,11,49,R,,,1,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,57,70,54,,,71,76,,,0,0,0,,2,3,0,,42,53,65,R,,,10,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,54,70,54,,,85,87,,,1,0,0,,3,3,0,,43,53,55,R,,,8,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,50,71,46,,,30,87,,,1,0,0,,0,3,0,,10,13,62,R,,,9,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,46,71,46,,,8,8,,,1,1,0,,0,0,0,,2,13,46,R,,,2,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,CL,56,78,56,,,7,8,,,2,0,2,,0,0,0,,1,8,69,R,,,8,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,PC,56,78,56,,,16,23,,,1,0,4,,0,0,0,,8,8,58,R,,,2,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,PC,65,80,60,,,23,23,,,1,0,2,,0,0,0,,13,33,74,R,,,16,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,60,80,60,,,40,66,,,2,0,4,,,,0,,22,33,61,R,,,6,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,52,73,49,,,51,66,,,2,5,0,,,,,,12,19,65,R,,,11,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,48,73,49,,,31,,,,2,0,1,,,,,,6,19,49,R,,,5,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,16,,24,,,4,5,,,14,73,0,,0,0,,,2,,25,S,,,6,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,PC,23,43,29,,,1,5,,,10,76,0,,0,0,0,,3,4,36,S,,,6,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,27,43,29,,,44,93,,,19,71,0,,1,4,0,,4,4,34,S,,,6,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,34,41,35,,,93,93,,,22,24,4,,4,4,0,,4,4,39,RS,,,8,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,33,41,35,,,86,88,,,2,1,1,,3,3,0,,2,4,37,R,,,4,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,37,51,40,,,20,88,,,0,2,0,,0,3,0,,4,8,46,R,,,2,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,38,51,40,,,75,78,,,2,2,0,,3,4,0,,2,8,43,R,,,9,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,39,47,36,,,74,78,,,2,3,1,,3,4,0,,4,4,42,R,,,9,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,OV,36,47,36,,,38,38,,,3,4,1,,1,0,0,,2,4,38,R,,,3,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,OV,42,58,40,,,6,38,,,2,5,2,,0,0,0,,0,2,50,R,,,4,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,42,58,40,,,41,44,,,3,4,3,,1,1,0,,2,2,44,R,,,5,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,41,59,38,,,16,44,,,3,7,2,,0,1,0,,2,6,50,R,,,5,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,38,59,38,,,44,56,,,5,0,7,,,,0,,4,6,41,R,,,5,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,36,57,39,,,34,56,,,2,13,1,,,,,,7,16,49,R,,,6,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,36,57,39,,,29,,,,4,12,2,,,,,,3,16,42,R,,,5,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,CL,6,,10,,,0,0,,,4,95,0,,0,0,,,4,,11,S,,,6,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,CL,13,40,11,,,0,0,,,0,98,0,,0,0,0,,5,5,24,S,,,6,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,PC,13,40,11,,,0,38,,,0,96,4,,0,0,0,,5,5,14,S,,,1,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,26,44,28,,,37,38,,,4,93,3,,0,0,0,,4,4,36,S,,,4,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,29,44,28,,,62,63,,,17,45,16,,1,1,0,,1,4,31,S,,,1,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,35,48,31,,,26,63,,,21,0,1,,0,1,0,,2,2,41,R,,,4,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,30,48,31,,,25,65,,,18,8,5,,0,2,0,,1,2,33,R,,,1,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,34,43,30,,,65,65,,,31,13,2,,2,2,0,,4,4,39,RS,,,5,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,OV,30,43,30,,,56,58,,,20,37,11,,1,1,0,,2,4,33,S,,,5,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,OV,36,49,33,,,8,58,,,5,14,3,,0,1,0,,1,3,42,R,,,4,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,32,49,33,,,29,29,,,4,10,0,,0,0,0,,3,3,35,R,,,5,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,35,54,28,,,16,29,,,11,15,2,,0,0,0,,0,0,44,R,,,10,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,27,54,28,,,21,46,,,18,33,7,,,,0,,0,0,31,RS,,,3,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,27,45,28,,,35,46,,,20,29,13,,,,,,0,1,38,Z,,,5,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,OV,28,45,28,,,36,,,,23,24,17,,,,,,1,1,32,Z,,,8,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,CL,1,,7,,,0,0,,,0,97,3,,0,0,,,4,,7,S,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,CL,8,38,7,,,0,0,,,0,97,3,,0,0,0,,5,5,24,S,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,PC,4,38,7,,,0,38,,,0,96,4,,0,0,0,,5,5,8,S,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,24,41,28,,,38,38,,,0,98,2,,0,0,0,,4,4,35,S,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,26,41,28,,,49,54,,,23,47,22,,1,1,0,,2,4,30,S,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,32,47,29,,,30,54,,,27,5,4,,0,1,0,,1,1,40,R,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,27,47,29,,,13,57,,,18,25,5,,0,1,0,,1,1,30,RS,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,31,45,30,,,57,57,,,30,13,3,,1,1,0,,3,3,38,RS,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,OV,28,45,30,,,55,55,,,19,37,7,,1,1,0,,3,3,31,RS,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,OV,32,53,33,,,18,55,,,9,18,4,,0,1,0,,1,5,47,R,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,29,53,33,,,40,41,,,6,12,1,,1,0,0,,3,5,34,R,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,PC,25,52,24,,,23,41,,,16,22,3,,0,0,0,,0,0,43,R,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,PC,20,52,24,,,23,57,,,20,47,8,,,,0,,0,0,25,S,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,22,43,28,,,50,57,,,21,39,10,,,,,,0,2,36,S,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,OV,24,43,28,,,38,,,,28,29,22,,,,,,1,2,30,Z,,,,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,15,,24,,,1,1,,,24,50,0,,0,0,,,4,,26,S,,,7,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,18,44,32,,,0,1,,,0,34,7,,0,0,0,,2,2,37,R,,,18,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,29,44,32,,,61,95,,,17,0,8,,1,4,0,,2,2,36,R,,,20,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,35,44,37,,,95,95,,,6,0,4,,3,4,0,,2,2,41,R,,,14,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,31,44,37,,,38,59,,,1,0,0,,0,1,0,,2,2,41,R,,,6,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,35,54,43,,,38,59,,,1,8,0,,0,1,0,,2,18,47,R,,,17,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,41,54,43,,,85,88,,,2,3,1,,4,4,0,,14,18,48,R,,,21,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,37,59,41,,,50,88,,,2,5,1,,1,4,0,,12,12,51,R,,,11,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,29,59,41,,,9,12,,,2,8,0,,0,0,0,,2,12,44,R,,,8,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,31,62,50,,,12,12,,,3,1,3,,0,0,0,,1,7,55,R,,,9,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,35,62,50,,,37,58,,,3,5,3,,0,2,0,,5,7,53,R,,,9,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,37,58,45,,,48,58,,,2,10,1,,2,2,0,,24,41,50,R,,,10,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,37,58,45,,,59,75,,,5,0,8,,,,0,,21,41,49,R,,,7,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,30,61,38,,,55,75,,,2,15,1,,,,,,11,15,52,R,,,14,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,OV,29,61,38,,,33,,,,3,19,0,,,,,,3,15,40,R,,,9,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,29,,36,,,2,3,,,25,10,0,,0,0,,,3,,37,R,,,2,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,PC,30,55,41,,,2,3,,,23,11,0,,0,0,0,,3,4,48,R,,,5,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,39,55,41,,,46,92,,,15,16,0,,1,4,0,,1,4,44,R,,,4,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,43,49,40,,,89,92,,,3,1,3,,4,4,0,,5,5,46,R,,,4,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,40,49,40,,,16,29,,,1,0,0,,0,0,0,,1,5,43,R,,,3,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,40,57,49,,,19,29,,,0,1,0,,0,0,0,,0,5,51,R,,,3,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 12:00:00,2020-03-25 12:00:00,+0000,,OV,50,57,49,,,79,84,,,1,1,0,,4,3,0,,5,5,53,R,,,7,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 12:00:00,2020-03-26 00:00:00,+0000,,OV,47,69,47,,,45,84,,,1,0,0,,1,3,0,,11,14,61,R,,,9,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 12:00:00,2020-03-26 12:00:00,+0000,,PC,43,69,47,,,8,11,,,1,1,0,,0,0,0,,4,14,49,R,,,6,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 12:00:00,2020-03-27 00:00:00,+0000,,PC,45,68,49,,,4,11,,,2,0,2,,0,0,0,,0,3,60,R,,,5,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 12:00:00,2020-03-27 12:00:00,+0000,,OV,47,68,49,,,13,36,,,1,0,1,,0,0,0,,3,3,53,R,,,6,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 12:00:00,2020-03-28 00:00:00,+0000,,OV,51,72,52,,,30,36,,,1,0,1,,0,0,0,,15,23,64,R,,,5,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 12:00:00,2020-03-28 12:00:00,+0000,,OV,51,72,52,,,35,60,,,3,0,5,,,,0,,11,23,56,R,,,9,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 12:00:00,2020-03-29 00:00:00,+0000,,OV,47,73,49,,,37,60,,,1,2,0,,,,,,16,22,64,R,,,10,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 12:00:00,2020-03-29 12:00:00,+0000,,PC,42,73,49,,,24,,,,2,0,0,,,,,,8,22,51,R,,,3,
GFSX MOS GUIDANCE,GFSX,K3I2,2020-03-21 12:00:00,2020-03-22 12:00:00,+0000,,PC,28,,32,,,1,3,,,20,45,0,,0,0,,,4,,34,RS,,,2,
GFSX MOS GUIDANCE,GFSX,K3I2,2020-03-21 12:00:00,2020-03-23 00:00:00,+0000,,OV,32,61,48,,,3,3,,,0,25,2,,0,0,0,,3,3,54,R,,,4,
GFSX MOS GUIDANCE,GFSX,K3I2,2020-03-21 12:00:00,2020-03-23 12:00:00,+0000,,OV,43,61,48,,,71,95,,,2,0,0,,1,3,0,,2,3,52,R,,,7,
GFSX MOS GUIDANCE,GFSX,K3I2,2020-03-21 12:00:00,2020-03-24 00:00:00,+0000,,OV,44,63,45,,,90,95,,,2,1,1,,2,3,0,,4,6,56,R,,,3,
GFSX MOS GUIDANCE,GFSX,K3I2,2020-03-21 12:00:00,2020-03-24 12:00:00,+0000,,OV,42,63,45,,,13,83,,,1,0,0,,0,3,0,,5,6,46,R,,,2,
GFSX MOS GUIDANCE,GFSX,K3I2,2020-03-21 12:00:00,2020-03-25 00:00:00,+0000,,OV,46,67,54,,,66,83,,,0,1,0,,2,3,0,,12,34,62,R,,,6,
