model,short_model,station,forecast_datetime_gmt,datetime,tz_offset,CIG,CLD,DPT,Max_Temperature,Min_Temperature,OBV,P06,P12,P24,POS,POZ,PRS,PSN,PZP,Q06,Q12,Q24,SNW,T06,T12,T24,TMP,TYP,VIS,WDR,WND,WSP
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,67,83,66,,,16,,,,,,,,0,,,,,,82,,,,13,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,PC,64,83,66,,,13,,,,,,,,0,,,,,,69,,,,13,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,64,82,67,,,21,34,,,,,,,0,0,,,,,80,,,,20,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,CL,63,82,67,,,29,34,,,,,,,0,0,,,,,70,,,,20,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,PC,61,79,66,,,21,38,,,,,,,0,0,,,,,77,,,,22,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,PC,60,79,66,,,23,38,,,,,,,0,0,,,,,69,,,,22,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,CL,59,81,67,,,16,31,,,,,,,0,0,,,,,79,,,,23,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,PC,60,81,67,,,33,31,,,,,,,0,0,,,,,70,,,,23,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,PC,61,79,67,,,35,46,,,,,,,0,1,,,,,77,,,,25,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,61,79,67,,,40,46,,,,,,,0,1,,,,,70,,,,25,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,62,80,63,,,22,50,,,,,,,0,1,,,,,79,,,,17,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,60,80,63,,,27,50,,,,,,,0,1,,,,,67,,,,17,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,63,81,65,,,30,33,,,,,,,,,,,,,79,,,,18,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,PC,61,81,65,,,37,33,,,,,,,,,,,,,68,,,,18,
GFSX MOS GUIDANCE,GFSX,PHOG,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,PC,62,80,,,,,48,,,,,,,,,,,,,78,,,,15,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,54,68,44,,,11,,,,,,,,0,,,,,,65,,,,11,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,44,68,44,,,7,,,,,,,,0,,,,,,48,,,,11,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,49,66,41,,,10,14,,,,,,,0,0,,,,,64,,,,15,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,36,66,41,,,10,14,,,,,,,0,0,,,,,46,,,,15,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,PC,45,66,38,,,11,16,,,,,,,0,0,,,,,64,,,,12,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,29,66,38,,,5,16,,,,,,,0,0,,,,,43,,,,12,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,PC,45,66,38,,,5,10,,,,,,,0,0,,,,,63,,,,14,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,35,66,38,,,5,10,,,,,,,0,0,,,,,44,,,,14,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,47,63,40,,,10,12,,,,,,,0,0,,,,,61,,,,19,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,39,63,40,,,8,12,,,,,,,0,0,,,,,45,,,,19,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,49,64,39,,,8,13,,,,,,,0,0,,,,,61,,,,11,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,36,64,39,,,6,13,,,,,,,0,0,,,,,44,,,,9,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,49,64,40,,,10,14,,,,,,,,,,,,,61,,,,8,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,39,64,40,,,7,14,,,,,,,,,,,,,44,,,,8,
GFSX MOS GUIDANCE,GFSX,PHSF,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,PC,50,63,,,,,18,,,,,,,,,,,,,61,,,,10,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,PC,66,78,66,,,50,,,,,,,,1,,,,,,76,,,,8,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,64,78,66,,,55,,,,,,,,1,,,,,,68,,,,8,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,64,78,66,,,49,59,,,,,,,1,1,,,,,76,,,,8,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,64,78,66,,,77,59,,,,,,,2,1,,,,,68,,,,9,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,62,77,64,,,51,88,,,,,,,1,3,,,,,74,,,,10,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,61,77,64,,,55,88,,,,,,,1,3,,,,,66,,,,11,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,61,78,66,,,57,73,,,,,,,1,2,,,,,76,,,,10,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,64,78,66,,,67,73,,,,,,,2,2,,,,,68,,,,10,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,65,77,65,,,59,87,,,,,,,2,4,,,,,74,,,,10,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,63,77,65,,,75,87,,,,,,,3,4,,,,,67,,,,11,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,63,78,64,,,49,88,,,,,,,1,3,,,,,75,,,,9,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,62,78,64,,,45,88,,,,,,,1,3,,,,,66,,,,9,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,64,79,65,,,25,61,,,,,,,,,,,,,77,,,,9,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,63,79,65,,,45,61,,,,,,,,,,,,,67,,,,9,
GFSX MOS GUIDANCE,GFSX,PHTO,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,64,79,,,,,58,,,,,,,,,,,,,76,,,,11,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,OV,41,57,38,,,6,,,,0,0,0,,0,,,,1,1,49,R,,,4,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,OV,38,57,38,,,1,,,,1,0,0,,0,,,,1,1,38,R,,,4,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,OV,44,64,49,,,5,5,,,1,0,0,,0,0,0,,5,12,58,R,,,7,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,49,64,49,,,91,5,,,2,1,1,,3,0,0,,12,12,51,R,,,4,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,50,61,46,,,89,91,,,0,0,0,,3,4,0,,7,10,57,R,,,5,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,47,61,46,,,17,91,,,1,0,1,,0,4,0,,6,10,47,R,,,0,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,54,68,51,,,56,72,,,1,1,0,,2,2,0,,13,40,65,R,,,6,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,51,68,51,,,79,72,,,1,1,0,,4,2,0,,35,40,52,R,,,6,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,PC,54,77,52,,,17,84,,,1,1,0,,0,4,0,,3,6,67,R,,,15,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,CL,52,77,52,,,10,84,,,1,1,1,,0,4,0,,3,6,53,R,,,2,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,56,77,58,,,16,16,,,1,0,1,,0,0,0,,3,30,69,R,,,13,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,59,77,58,,,37,16,,,0,7,0,,1,0,0,,24,30,60,R,,,3,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,58,73,53,,,58,61,,,1,5,0,,,,,,17,26,67,R,,,10,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,OV,52,73,53,,,48,61,,,2,4,1,,,,,,14,26,54,R,,,8,
GFSX MOS GUIDANCE,GFSX,K0VG,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,55,70,,,,48,61,,,3,6,1,,,,,,12,,65,R,,,14,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,CL,17,48,22,,,0,,,,26,53,1,,0,,,,3,3,34,S,,,7,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,12,48,22,,,0,,,,12,75,1,,0,,,,1,3,22,S,,,6,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,CL,23,44,31,,,0,0,,,18,65,3,,0,0,0,,3,4,36,S,,,6,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,28,44,31,,,45,0,,,17,65,3,,1,0,0,,4,4,35,S,,,7,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,34,43,35,,,94,94,,,20,26,6,,4,4,1,,3,3,41,RS,,,8,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,35,43,35,,,73,94,,,1,3,0,,2,4,1,,2,3,37,R,,,4,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,37,54,38,,,9,73,,,8,4,0,,0,1,0,,1,2,46,R,,,3,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,38,54,38,,,57,73,,,6,6,2,,1,1,0,,2,2,41,R,,,7,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,36,48,40,,,77,77,,,1,2,2,,3,3,0,,6,6,45,R,,,7,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,40,48,40,,,37,77,,,2,4,1,,1,3,0,,1,6,44,R,,,4,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,45,63,41,,,18,42,,,2,4,2,,0,1,0,,2,6,52,R,,,6,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,37,63,41,,,29,42,,,3,8,1,,0,1,0,,3,6,44,R,,,7,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,32,58,36,,,15,29,,,2,1,4,,,,,,1,3,48,R,,,9,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,33,58,36,,,8,29,,,14,11,4,,,,,,3,3,39,R,,,7,
GFSX MOS GUIDANCE,GFSX,K12N,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,26,51,,,,13,13,,,17,13,4,,,,,,0,,42,R,,,7,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,CL,13,44,13,,,0,,,,0,92,0,,0,,,,7,7,29,S,,,12,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,7,44,13,,,0,,,,0,96,2,,0,,,,5,7,14,S,,,7,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,CL,10,38,17,,,1,1,,,1,96,2,,0,0,0,,4,4,25,S,,,7,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,PC,16,38,17,,,3,1,,,0,96,4,,0,0,0,,4,4,19,S,,,1,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,28,41,28,,,39,42,,,7,82,6,,1,1,0,,3,3,35,S,,,3,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,29,41,28,,,69,42,,,14,44,18,,1,1,0,,1,3,31,S,,,1,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,33,49,30,,,30,69,,,26,12,2,,0,1,0,,4,5,41,R,,,7,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,27,49,30,,,5,69,,,24,43,5,,0,1,0,,2,5,32,RS,,,2,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,30,45,30,,,63,63,,,25,28,6,,2,2,0,,3,3,38,RS,,,4,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,31,45,30,,,62,63,,,15,21,4,,2,2,0,,1,3,34,R,,,2,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,34,48,30,,,23,66,,,5,10,1,,0,2,0,,1,5,43,R,,,5,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,29,48,30,,,36,66,,,4,18,0,,1,2,0,,5,5,33,R,,,8,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,29,51,27,,,17,39,,,15,21,2,,,,,,0,4,42,R,,,18,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,25,51,27,,,7,39,,,17,41,3,,,,,,4,4,30,RS,,,15,
GFSX MOS GUIDANCE,GFSX,K1P1,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,28,50,,,,10,10,,,14,41,0,,,,,,1,,41,RS,,,17,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,CL,9,36,7,,,0,,,,0,98,2,,0,,,,7,7,25,S,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,1,36,7,,,0,,,,0,96,2,,0,,,,6,7,8,S,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,CL,8,38,7,,,0,0,,,0,98,2,,0,0,0,,4,4,24,S,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,PC,4,38,7,,,0,0,,,0,96,4,,0,0,0,,4,4,8,S,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,24,37,28,,,37,37,,,3,91,5,,0,0,0,,3,3,34,S,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,27,37,28,,,58,37,,,19,48,21,,1,0,0,,2,3,29,S,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,29,46,26,,,31,66,,,31,20,6,,0,1,0,,4,5,37,RS,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,24,46,26,,,11,66,,,23,62,4,,0,1,0,,2,5,27,S,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,29,46,31,,,43,51,,,24,33,6,,1,1,0,,3,3,40,RS,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,OV,29,46,31,,,56,51,,,16,25,6,,1,1,0,,2,3,34,RS,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,OV,31,51,33,,,37,64,,,6,12,1,,1,2,0,,1,3,45,R,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,29,51,33,,,48,64,,,5,20,0,,1,2,0,,3,3,36,R,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,25,49,27,,,25,54,,,19,29,2,,,,,,0,4,42,RS,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,CL,22,49,27,,,12,54,,,17,52,4,,,,,,4,4,29,S,,,,
GFSX MOS GUIDANCE,GFSX,K1V4,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,CL,20,44,,,,13,18,,,13,49,0,,,,,,1,,36,S,,,,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,OV,16,37,24,,,3,,,,23,28,7,,0,,,,2,4,31,RS,,,7,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,PC,13,37,24,,,2,,,,26,43,0,,0,,,,4,4,25,RS,,,8,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,OV,16,43,31,,,0,2,,,8,42,6,,0,0,0,,3,3,37,RS,,,18,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,28,43,31,,,53,2,,,21,0,9,,1,0,0,,3,3,35,R,,,20,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,36,47,34,,,95,95,,,2,6,1,,4,4,0,,3,3,43,R,,,15,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,28,47,34,,,16,95,,,5,0,1,,0,4,0,,3,3,37,R,,,5,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,31,54,42,,,7,20,,,3,5,0,,0,0,0,,0,10,48,R,,,16,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,38,54,42,,,71,20,,,2,5,1,,3,0,0,,10,10,48,R,,,18,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,36,62,46,,,45,78,,,2,6,1,,1,4,0,,12,13,54,R,,,13,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,37,62,46,,,18,78,,,2,7,1,,0,4,0,,2,13,50,R,,,10,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,38,66,50,,,18,24,,,2,7,2,,0,0,0,,2,7,60,R,,,12,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,OV,39,66,50,,,36,24,,,3,12,0,,1,0,0,,7,7,51,R,,,7,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,PC,25,53,35,,,25,50,,,1,11,1,,,,,,4,8,45,R,,,8,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,PC,28,53,35,,,20,50,,,5,5,3,,,,,,3,8,35,R,,,14,
GFSX MOS GUIDANCE,GFSX,K2G4,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,33,50,,,,29,29,,,13,18,5,,,,,,4,,47,R,,,19,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,OV,29,52,34,,,23,,,,4,1,0,,0,,,,0,2,43,R,,,4,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,PC,26,52,34,,,3,,,,16,3,0,,0,,,,2,2,37,R,,,2,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,29,53,40,,,3,9,,,31,28,2,,0,0,0,,3,3,48,RS,,,5,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,39,53,40,,,64,9,,,9,9,0,,1,0,0,,1,3,45,R,,,4,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,43,50,39,,,92,92,,,0,0,0,,5,5,0,,4,4,47,R,,,5,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,38,50,39,,,10,92,,,1,0,0,,0,5,0,,0,4,41,R,,,4,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,39,60,47,,,5,11,,,1,2,0,,0,0,0,,1,6,51,R,,,3,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,47,60,47,,,64,11,,,1,0,0,,4,0,0,,1,6,52,R,,,5,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 00:00:00,2020-03-26 00:00:00,+0000,,OV,51,67,51,,,55,81,,,1,0,0,,2,4,0,,4,11,60,R,,,5,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 00:00:00,2020-03-26 12:00:00,+0000,,PC,49,67,51,,,15,81,,,1,1,0,,0,4,0,,6,11,53,R,,,2,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 00:00:00,2020-03-27 00:00:00,+0000,,PC,49,72,54,,,5,25,,,1,0,1,,0,0,0,,2,4,64,R,,,6,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 00:00:00,2020-03-27 12:00:00,+0000,,PC,50,72,54,,,23,25,,,1,2,0,,0,0,0,,3,4,55,R,,,5,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 00:00:00,2020-03-28 00:00:00,+0000,,OV,42,64,46,,,21,33,,,0,4,0,,,,,,4,10,55,R,,,13,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 00:00:00,2020-03-28 12:00:00,+0000,,PC,42,64,46,,,12,33,,,1,0,0,,,,,,3,10,48,R,,,13,
GFSX MOS GUIDANCE,GFSX,K2W6,2020-03-21 00:00:00,2020-03-29 00:00:00,+0000,,OV,35,55,,,,28,36,,,11,0,2,,,,,,3,,48,R,,,5,
GFSX MOS GUIDANCE,GFSX,K3I2,2020-03-21 00:00:00,2020-03-22 00:00:00,+0000,,OV,27,53,32,,,2,,,,31,29,0,,0,,,,2,2,45,RS,,,4,
GFSX MOS GUIDANCE,GFSX,K3I2,2020-03-21 00:00:00,2020-03-22 12:00:00,+0000,,CL,26,53,32,,,1,,,,25,28,1,,0,,,,2,2,34,RS,,,2,
GFSX MOS GUIDANCE,GFSX,K3I2,2020-03-21 00:00:00,2020-03-23 00:00:00,+0000,,PC,32,61,50,,,0,1,,,0,22,6,,0,0,0,,2,5,56,R,,,4,
GFSX MOS GUIDANCE,GFSX,K3I2,2020-03-21 00:00:00,2020-03-23 12:00:00,+0000,,OV,44,61,50,,,73,1,,,2,1,0,,2,0,0,,5,5,53,R,,,7,
GFSX MOS GUIDANCE,GFSX,K3I2,2020-03-21 00:00:00,2020-03-24 00:00:00,+0000,,OV,42,64,45,,,94,94,,,0,0,0,,3,3,0,,5,8,57,R,,,3,
GFSX MOS GUIDANCE,GFSX,K3I2,2020-03-21 00:00:00,2020-03-24 12:00:00,+0000,,OV,41,64,45,,,7,94,,,1,0,1,,0,3,0,,1,8,47,R,,,1,
GFSX MOS GUIDANCE,GFSX,K3I2,2020-03-21 00:00:00,2020-03-25 00:00:00,+0000,,OV,44,72,58,,,56,71,,,1,2,0,,1,2,0,,6,20,67,R,,,6,
GFSX MOS GUIDANCE,GFSX,K3I2,2020-03-21 00:00:00,2020-03-25 12:00:00,+0000,,OV,54,72,58,,,80,71,,,1,1,0,,3,2,0,,20,20,62,R,,,8,
